user_id,genre_preference,avg_energy,avg_valence,avg_danceability,avg_tempo,sessions_per_month,tier,acquisition_channel,cpa_eur,monthly_revenue_eur,subscription_start,subscription_end,months_active,total_revenue_eur,churned,monthly_churn_prob,cohort_month
U000193,pop,0.714,0.672,0.822,120.0,13,monthly,Paid Search,18.05,9.99,2023-07-31,2024-02-26,8,79.92,1,0.0446,2023-07
U000194,pop,0.739,0.704,0.82,120.0,8,annual,Paid Social,19.38,7.99,2023-01-26,,24,191.76,0,0.015,2023-01
U000195,pop,0.804,0.634,0.838,120.0,12,annual,Direct,1.49,7.99,2023-04-26,,21,167.79,0,0.0127,2023-04
U000196,pop,0.733,0.647,0.782,120.0,11,free_trial,Paid Search,26.36,0.0,2024-05-04,2024-06-03,2,0.0,1,0.3506,2024-05
U000197,pop,0.686,0.616,0.755,120.0,10,monthly,Paid Social,24.0,9.99,2023-09-17,,16,159.84,0,0.0446,2023-09
U000198,pop,0.838,0.739,0.767,120.0,16,monthly,Referral,4.91,9.99,2023-08-10,2024-09-03,14,139.86,1,0.0446,2023-08
U000199,pop,0.68,0.746,0.774,120.0,10,free_trial,Paid Social,10.27,0.0,2024-05-01,2024-05-31,2,0.0,1,0.3506,2024-05
U000200,pop,0.83,0.646,0.693,120.0,11,annual,Paid Search,26.35,7.99,2023-07-15,,18,143.82,0,0.0127,2023-07
U000201,pop,0.695,0.717,0.666,120.0,11,monthly,Paid Social,15.85,9.99,2023-10-21,,15,149.85,0,0.0446,2023-10
U000202,pop,0.687,0.685,0.779,120.0,16,free_trial,Paid Social,17.46,0.0,2024-04-09,2024-07-08,4,0.0,1,0.3506,2024-04
U000203,pop,0.788,0.732,0.659,120.0,18,monthly,Referral,5.15,9.99,2023-05-17,2023-06-16,2,19.98,1,0.0446,2023-05
U000204,pop,0.685,0.575,0.841,120.0,13,monthly,Organic Search,4.54,9.99,2023-09-26,,16,159.84,0,0.0446,2023-09
U000205,pop,0.776,0.735,0.772,120.0,16,annual,Organic Search,4.48,7.99,2023-05-06,,21,167.79,0,0.0127,2023-05
U000206,pop,0.722,0.698,0.765,120.0,8,monthly,Referral,4.04,9.99,2024-04-10,2024-08-08,5,49.95,1,0.0525,2024-04
U000207,pop,0.716,0.736,0.732,120.0,8,free_trial,Organic Search,7.18,0.0,2024-02-05,2024-03-06,2,0.0,1,0.4125,2024-02
U000208,pop,0.733,0.777,0.699,120.0,6,free_trial,Paid Social,16.95,0.0,2023-12-21,2023-12-21,1,0.0,1,0.4125,2023-12
U000209,pop,0.793,0.64,0.675,120.0,9,monthly,Organic Search,6.46,9.99,2023-08-09,,18,179.82,0,0.0525,2023-08
U000210,pop,0.707,0.65,0.812,120.0,18,monthly,Paid Search,17.11,9.99,2023-09-04,2024-01-02,5,49.95,1,0.0446,2023-09
U000211,pop,0.692,0.583,0.778,120.0,10,free_trial,Paid Social,16.43,0.0,2023-03-15,2023-04-14,2,0.0,1,0.3506,2023-03
U000212,pop,0.786,0.783,0.774,120.0,15,monthly,Organic Search,3.27,9.99,2023-07-16,,18,179.82,0,0.0446,2023-07
U000213,pop,0.832,0.643,0.8,120.0,11,free_trial,Organic Search,5.42,0.0,2024-05-14,2024-10-11,6,0.0,1,0.3506,2024-05
U000214,pop,0.67,0.763,0.716,120.0,5,monthly,Paid Social,16.18,9.99,2024-04-26,2024-06-25,3,29.97,1,0.0525,2024-04
U000215,pop,0.667,0.721,0.697,120.0,10,annual,Direct,1.24,7.99,2023-02-04,,24,191.76,0,0.0127,2023-02
U000216,pop,0.673,0.652,0.827,120.0,14,monthly,Paid Social,18.71,9.99,2023-12-27,2024-12-21,13,129.87,1,0.0446,2023-12
U000217,pop,0.733,0.566,0.729,120.0,12,annual,Organic Search,1.15,7.99,2023-01-22,2024-07-15,19,151.81,1,0.0127,2023-01
U000218,pop,0.819,0.736,0.684,120.0,7,annual,Direct,1.13,7.99,2023-04-07,,22,175.78,0,0.015,2023-04
U000219,pop,0.757,0.559,0.812,120.0,10,monthly,Paid Search,20.8,9.99,2023-12-29,2024-06-26,7,69.93,1,0.0446,2023-12
U000220,pop,0.664,0.798,0.84,120.0,7,monthly,Organic Search,7.83,9.99,2023-10-13,,15,149.85,0,0.0525,2023-10
U000221,pop,0.654,0.74,0.659,120.0,16,monthly,Organic Search,4.73,9.99,2023-03-02,2023-07-30,6,59.94,1,0.0446,2023-03
U000222,pop,0.846,0.701,0.751,120.0,15,monthly,Paid Search,24.1,9.99,2024-03-09,,10,99.9,0,0.0446,2024-03
U000223,pop,0.705,0.789,0.841,120.0,10,monthly,Organic Search,5.2,9.99,2023-11-30,,14,139.86,0,0.0446,2023-11
U000224,pop,0.815,0.722,0.76,120.0,9,annual,Referral,4.27,7.99,2023-02-25,,23,183.77,0,0.015,2023-02
U000225,pop,0.729,0.611,0.812,120.0,10,monthly,Referral,3.03,9.99,2023-06-01,2024-01-27,9,89.91,1,0.0446,2023-06
U000226,pop,0.767,0.695,0.661,120.0,10,monthly,Paid Search,26.0,9.99,2024-06-21,,7,69.93,0,0.0446,2024-06
U000227,pop,0.802,0.753,0.718,120.0,11,monthly,Paid Search,22.8,9.99,2023-10-29,2023-11-28,2,19.98,1,0.0446,2023-10
U000228,pop,0.739,0.555,0.663,120.0,11,monthly,Referral,4.57,9.99,2023-05-28,,20,199.8,0,0.0446,2023-05
U000229,pop,0.658,0.794,0.698,120.0,12,annual,Referral,4.89,7.99,2023-03-19,,22,175.78,0,0.0127,2023-03
U000230,pop,0.689,0.603,0.658,120.0,10,annual,Referral,4.76,7.99,2024-06-09,,7,55.93,0,0.0127,2024-06
U000231,pop,0.812,0.671,0.661,120.0,8,annual,Paid Search,17.0,7.99,2023-01-12,,24,191.76,0,0.015,2023-01
U000232,pop,0.657,0.669,0.717,120.0,18,monthly,Paid Search,23.1,9.99,2023-09-23,,16,159.84,0,0.0446,2023-09
U000233,pop,0.73,0.656,0.727,120.0,14,annual,Paid Social,17.1,7.99,2024-03-10,,10,79.9,0,0.0127,2024-03
U000234,pop,0.77,0.725,0.707,120.0,13,monthly,Paid Search,17.79,9.99,2023-11-06,,15,149.85,0,0.0446,2023-11
U000235,pop,0.822,0.724,0.652,120.0,11,monthly,Paid Social,21.1,9.99,2024-02-01,,12,119.88,0,0.0446,2024-02
U000236,pop,0.695,0.704,0.658,120.0,10,free_trial,Direct,2.63,0.0,2024-04-05,2024-04-05,1,0.0,1,0.3506,2024-04
U000237,pop,0.804,0.656,0.763,120.0,11,annual,Paid Social,21.44,7.99,2023-10-11,,15,119.85,0,0.0127,2023-10
U000238,pop,0.663,0.647,0.707,120.0,13,annual,Organic Search,6.16,7.99,2024-02-24,,11,87.89,0,0.0127,2024-02
U000239,pop,0.835,0.608,0.708,120.0,11,free_trial,Direct,2.22,0.0,2023-03-31,2023-09-27,7,0.0,1,0.3506,2023-03
U000240,pop,0.782,0.56,0.724,120.0,12,annual,Referral,5.06,7.99,2024-01-02,,13,103.87,0,0.0127,2024-01
U000241,pop,0.694,0.59,0.662,120.0,16,monthly,Organic Search,6.89,9.99,2023-02-14,2024-07-08,18,179.82,1,0.0595,2023-02
U000242,pop,0.794,0.62,0.687,120.0,3,annual,Paid Social,21.99,7.99,2024-04-23,,9,71.91,0,0.0225,2024-04
U000243,pop,0.7,0.677,0.832,120.0,15,annual,Paid Social,21.89,7.99,2024-05-31,,8,63.92,0,0.0127,2024-05
U000244,pop,0.681,0.66,0.752,120.0,9,free_trial,Organic Search,6.24,0.0,2024-01-03,2024-02-02,2,0.0,1,0.4125,2024-01
U000245,pop,0.832,0.552,0.812,120.0,19,monthly,Direct,1.68,9.99,2023-09-15,,16,159.84,0,0.0446,2023-09
U000246,pop,0.848,0.703,0.724,120.0,15,monthly,Organic Search,6.05,9.99,2023-09-09,2023-10-09,2,19.98,1,0.0446,2023-09
U000247,pop,0.753,0.749,0.718,120.0,14,annual,Paid Social,16.81,7.99,2023-04-13,,21,167.79,0,0.0127,2023-04
U000248,pop,0.739,0.63,0.755,120.0,14,annual,Paid Social,16.65,7.99,2023-03-09,2023-09-05,7,55.93,1,0.0127,2023-03
U000249,pop,0.753,0.745,0.754,120.0,13,monthly,Paid Social,16.58,9.99,2023-04-29,2023-04-29,1,9.99,1,0.0446,2023-04
U000250,pop,0.847,0.62,0.729,120.0,11,annual,Referral,5.04,7.99,2024-05-23,,8,63.92,0,0.0127,2024-05
U000251,pop,0.791,0.604,0.723,120.0,9,monthly,Paid Social,24.13,9.99,2023-11-20,2023-12-20,2,19.98,1,0.0525,2023-11
U000252,pop,0.687,0.608,0.777,120.0,9,annual,Organic Search,6.07,7.99,2023-04-17,,21,167.79,0,0.015,2023-04
U000253,pop,0.697,0.673,0.712,120.0,8,monthly,Paid Social,13.6,9.99,2024-01-30,2024-08-27,8,79.92,1,0.0525,2024-01
U000254,pop,0.803,0.616,0.811,120.0,9,free_trial,Paid Search,21.46,0.0,2024-04-23,2024-04-23,1,0.0,1,0.4125,2024-04
U000255,pop,0.736,0.8,0.694,120.0,7,monthly,Organic Search,3.57,9.99,2024-01-10,,12,119.88,0,0.0525,2024-01
U000256,pop,0.741,0.677,0.764,120.0,18,monthly,Organic Search,7.74,9.99,2023-01-03,2023-08-31,9,89.91,1,0.0446,2023-01
U000257,pop,0.786,0.77,0.753,120.0,12,annual,Paid Search,15.18,7.99,2023-07-29,,18,143.82,0,0.0127,2023-07
U000258,pop,0.719,0.717,0.671,120.0,12,free_trial,Direct,2.42,0.0,2024-03-31,2024-03-31,1,0.0,1,0.3506,2024-03
U000259,pop,0.688,0.575,0.832,120.0,11,monthly,Paid Social,19.92,9.99,2023-03-25,,22,219.78,0,0.0446,2023-03
U000260,pop,0.802,0.705,0.665,120.0,12,monthly,Referral,5.5,9.99,2023-11-10,2024-10-05,12,119.88,1,0.0446,2023-11
U000261,pop,0.683,0.728,0.685,120.0,9,annual,Paid Social,19.68,7.99,2024-06-23,,7,55.93,0,0.015,2024-06
U000262,pop,0.749,0.778,0.836,120.0,8,annual,Direct,1.42,7.99,2023-06-27,,19,151.81,0,0.015,2023-06
U000263,pop,0.809,0.585,0.676,120.0,13,free_trial,Paid Social,23.39,0.0,2024-06-17,2024-06-17,1,0.0,1,0.3506,2024-06
U000264,pop,0.661,0.554,0.671,120.0,8,monthly,Paid Social,12.96,9.99,2024-04-23,,9,89.91,0,0.07,2024-04
U000265,pop,0.806,0.778,0.727,120.0,13,monthly,Organic Search,6.74,9.99,2023-04-10,2023-06-09,3,29.97,1,0.0446,2023-04
U000266,pop,0.72,0.629,0.808,120.0,14,monthly,Paid Social,20.34,9.99,2023-08-19,2024-01-16,6,59.94,1,0.0446,2023-08
U000267,pop,0.704,0.755,0.85,120.0,9,monthly,Direct,2.01,9.99,2023-08-24,,17,169.83,0,0.0525,2023-08
U000268,pop,0.654,0.586,0.782,120.0,14,monthly,Organic Search,7.72,9.99,2023-02-27,2023-11-24,10,99.9,1,0.0446,2023-02
U000269,pop,0.822,0.636,0.728,120.0,14,annual,Paid Social,16.79,7.99,2023-10-05,,16,127.84,0,0.0127,2023-10
U000270,pop,0.69,0.738,0.799,120.0,8,monthly,Direct,2.08,9.99,2024-06-21,,7,69.93,0,0.0525,2024-06
U000271,pop,0.758,0.563,0.79,120.0,14,monthly,Paid Social,20.83,9.99,2023-02-19,,23,229.77,0,0.0446,2023-02
U000272,pop,0.734,0.679,0.667,120.0,10,free_trial,Direct,1.6,0.0,2024-01-07,2024-03-07,3,0.0,1,0.3506,2024-01
U000273,pop,0.845,0.551,0.733,120.0,7,free_trial,Organic Search,6.36,0.0,2023-05-19,2023-06-18,2,0.0,1,0.4125,2023-05
U000274,pop,0.706,0.653,0.697,120.0,21,monthly,Paid Social,11.98,9.99,2023-06-15,,19,189.81,0,0.0315,2023-06
U000275,pop,0.693,0.753,0.693,120.0,8,monthly,Direct,1.32,9.99,2023-04-25,2023-05-25,2,19.98,1,0.0525,2023-04
U000276,pop,0.653,0.692,0.836,120.0,12,free_trial,Referral,2.47,0.0,2024-01-21,2024-02-20,2,0.0,1,0.3506,2024-01
U000277,pop,0.814,0.684,0.822,120.0,9,free_trial,Referral,4.47,0.0,2023-07-24,2023-07-24,1,0.0,1,0.4125,2023-07
U000278,pop,0.774,0.784,0.691,120.0,12,annual,Paid Social,23.87,7.99,2023-09-13,,16,127.84,0,0.0127,2023-09
U000279,pop,0.675,0.657,0.682,120.0,14,free_trial,Organic Search,7.29,0.0,2024-02-02,2024-05-02,4,0.0,1,0.3506,2024-02
U000280,pop,0.718,0.564,0.761,120.0,18,monthly,Referral,4.02,9.99,2023-07-21,,18,179.82,0,0.0446,2023-07
U000281,pop,0.783,0.609,0.748,120.0,10,annual,Direct,0.93,7.99,2023-05-01,,21,167.79,0,0.0127,2023-05
U000282,pop,0.66,0.578,0.651,120.0,15,monthly,Paid Social,27.52,9.99,2024-02-19,,11,109.89,0,0.0595,2024-02
U000283,pop,0.846,0.735,0.674,120.0,15,free_trial,Organic Search,4.05,0.0,2023-03-19,2023-05-18,3,0.0,1,0.3506,2023-03
U000284,pop,0.849,0.716,0.749,120.0,18,annual,Paid Search,24.57,7.99,2024-06-04,,8,63.92,0,0.0127,2024-06
U000285,pop,0.652,0.771,0.764,120.0,10,monthly,Organic Search,5.5,9.99,2023-06-07,,20,199.8,0,0.0446,2023-06
U000286,pop,0.702,0.634,0.73,120.0,7,monthly,Paid Search,17.59,9.99,2023-11-01,2024-01-30,4,39.96,1,0.0525,2023-11
U000287,pop,0.722,0.652,0.812,120.0,11,monthly,Direct,1.8,9.99,2024-02-13,,11,109.89,0,0.0446,2024-02
U000288,pop,0.759,0.735,0.801,120.0,13,annual,Paid Search,19.04,7.99,2024-02-07,,11,87.89,0,0.0127,2024-02
U000289,pop,0.688,0.666,0.831,120.0,10,annual,Referral,3.43,7.99,2023-08-24,,17,135.83,0,0.0127,2023-08
U000290,pop,0.714,0.767,0.826,120.0,10,annual,Organic Search,9.98,7.99,2023-01-08,,25,199.75,0,0.0127,2023-01
U000291,pop,0.787,0.768,0.697,120.0,9,free_trial,Paid Social,23.86,0.0,2023-09-10,2023-09-10,1,0.0,1,0.4125,2023-09
U000292,pop,0.779,0.713,0.815,120.0,11,monthly,Direct,1.52,9.99,2023-04-03,2023-06-02,3,29.97,1,0.0446,2023-04
U000293,pop,0.805,0.662,0.74,120.0,10,annual,Direct,4.17,7.99,2023-10-11,,15,119.85,0,0.0127,2023-10
U000294,pop,0.788,0.711,0.828,120.0,15,annual,Paid Social,20.79,7.99,2023-04-29,,21,167.79,0,0.0127,2023-04
U000295,pop,0.72,0.764,0.729,120.0,8,monthly,Direct,2.03,9.99,2023-08-24,,17,169.83,0,0.0525,2023-08
U000296,pop,0.756,0.617,0.654,120.0,14,monthly,Organic Search,9.22,9.99,2023-11-27,2024-05-25,7,69.93,1,0.0446,2023-11
U000297,pop,0.77,0.566,0.794,120.0,9,annual,Referral,5.9,7.99,2023-02-14,2024-07-08,18,143.82,1,0.015,2023-02
U000298,pop,0.748,0.788,0.727,120.0,11,monthly,Paid Social,17.5,9.99,2023-05-09,2024-03-04,11,109.89,1,0.0446,2023-05
U000299,pop,0.707,0.69,0.706,120.0,9,free_trial,Paid Social,19.46,0.0,2024-06-26,2024-08-25,3,0.0,1,0.4125,2024-06
U000300,pop,0.692,0.748,0.687,120.0,10,monthly,Direct,2.99,9.99,2024-06-21,,7,69.93,0,0.0446,2024-06
U000301,pop,0.843,0.617,0.749,120.0,6,monthly,Paid Social,10.28,9.99,2023-11-29,2024-02-27,4,39.96,1,0.0525,2023-11
U000302,pop,0.761,0.55,0.707,120.0,17,monthly,Organic Search,4.65,9.99,2023-01-06,2023-06-05,6,59.94,1,0.0446,2023-01
U000303,pop,0.826,0.569,0.791,120.0,18,monthly,Referral,3.63,9.99,2023-04-23,,21,209.79,0,0.0446,2023-04
U000304,pop,0.837,0.627,0.824,120.0,15,free_trial,Paid Social,18.86,0.0,2023-01-22,2023-04-22,4,0.0,1,0.3506,2023-01
U000305,pop,0.755,0.713,0.806,120.0,10,monthly,Paid Search,28.47,9.99,2023-05-21,,20,199.8,0,0.0446,2023-05
U000306,pop,0.698,0.654,0.7,120.0,10,monthly,Referral,3.75,9.99,2024-04-11,,9,89.91,0,0.0446,2024-04
U000307,pop,0.699,0.566,0.676,120.0,16,monthly,Referral,6.11,9.99,2024-05-11,2024-06-10,2,19.98,1,0.0595,2024-05
U000308,pop,0.756,0.65,0.709,120.0,14,annual,Paid Search,23.88,7.99,2024-03-06,2024-12-01,10,79.9,1,0.0127,2024-03
U000309,pop,0.731,0.763,0.81,120.0,9,monthly,Organic Search,0.5,9.99,2023-05-26,,20,199.8,0,0.0525,2023-05
U000310,pop,0.682,0.691,0.839,120.0,19,free_trial,Referral,3.91,0.0,2024-01-29,2024-03-29,3,0.0,1,0.3506,2024-01
U000311,pop,0.732,0.622,0.762,120.0,10,free_trial,Organic Search,6.51,0.0,2023-07-10,2023-08-09,2,0.0,1,0.3506,2023-07
U000312,pop,0.77,0.566,0.845,120.0,12,monthly,Referral,5.19,9.99,2024-06-03,,8,79.92,0,0.0446,2024-06
U000313,pop,0.848,0.564,0.721,120.0,12,monthly,Paid Search,24.04,9.99,2023-12-20,,13,129.87,0,0.0446,2023-12
U000314,pop,0.757,0.747,0.814,120.0,20,monthly,Paid Social,19.42,9.99,2024-06-25,,7,69.93,0,0.0315,2024-06
U000315,pop,0.812,0.75,0.836,120.0,9,monthly,Paid Social,16.67,9.99,2024-06-03,,8,79.92,0,0.0525,2024-06
U000316,pop,0.799,0.679,0.716,120.0,16,monthly,Organic Search,8.09,9.99,2023-12-25,2024-02-23,3,29.97,1,0.0446,2023-12
U000317,pop,0.776,0.619,0.832,120.0,13,annual,Direct,2.06,7.99,2023-01-23,2024-04-17,16,127.84,1,0.0127,2023-01
U000318,pop,0.757,0.764,0.651,120.0,19,annual,Organic Search,4.38,7.99,2023-11-27,2024-06-24,8,63.92,1,0.0127,2023-11
U000319,pop,0.734,0.607,0.69,120.0,9,monthly,Paid Search,21.71,9.99,2023-05-19,,20,199.8,0,0.0525,2023-05
U000320,pop,0.661,0.661,0.66,120.0,13,annual,Organic Search,8.37,7.99,2023-05-22,2024-04-16,12,95.88,1,0.0127,2023-05
U000321,pop,0.722,0.685,0.785,120.0,12,annual,Referral,3.29,7.99,2024-04-07,,9,71.91,0,0.0127,2024-04
U000322,pop,0.658,0.599,0.757,120.0,16,monthly,Organic Search,5.23,9.99,2023-09-29,,16,159.84,0,0.0446,2023-09
U000323,pop,0.719,0.759,0.67,120.0,14,free_trial,Paid Social,24.2,0.0,2024-04-13,2024-04-13,1,0.0,1,0.3506,2024-04
U000324,pop,0.665,0.774,0.696,120.0,15,annual,Paid Search,25.95,7.99,2023-10-27,,15,119.85,0,0.0127,2023-10
U000325,pop,0.68,0.783,0.727,120.0,14,monthly,Organic Search,6.15,9.99,2024-04-27,2024-12-23,9,89.91,1,0.0446,2024-04
U000326,pop,0.737,0.708,0.74,120.0,10,monthly,Direct,3.05,9.99,2024-05-11,2024-05-11,1,9.99,1,0.0446,2024-05
U000327,pop,0.845,0.605,0.811,120.0,17,free_trial,Paid Social,14.02,0.0,2023-07-13,2023-08-12,2,0.0,1,0.3506,2023-07
U000328,pop,0.774,0.627,0.667,120.0,14,monthly,Referral,1.68,9.99,2023-07-29,,18,179.82,0,0.0446,2023-07
U000329,pop,0.715,0.553,0.79,120.0,7,monthly,Paid Search,18.07,9.99,2024-06-11,,7,69.93,0,0.0525,2024-06
U000330,pop,0.651,0.779,0.689,120.0,15,monthly,Referral,4.16,9.99,2024-04-24,,9,89.91,0,0.0446,2024-04
U000331,pop,0.767,0.677,0.714,120.0,14,annual,Paid Social,17.99,7.99,2023-03-14,,22,175.78,0,0.0127,2023-03
U000332,pop,0.679,0.614,0.833,120.0,7,annual,Paid Search,27.62,7.99,2024-05-17,,8,63.92,0,0.015,2024-05
U000333,pop,0.709,0.673,0.738,120.0,15,annual,Direct,2.39,7.99,2023-07-22,2023-09-20,3,23.97,1,0.0127,2023-07
U000334,pop,0.845,0.66,0.758,120.0,22,annual,Organic Search,6.99,7.99,2023-02-15,,23,183.77,0,0.009,2023-02
U000335,pop,0.836,0.707,0.729,120.0,15,annual,Organic Search,8.33,7.99,2024-03-06,,11,87.89,0,0.0127,2024-03
U000336,pop,0.671,0.77,0.755,120.0,13,annual,Organic Search,4.35,7.99,2024-03-24,,10,79.9,0,0.0127,2024-03
U000337,pop,0.658,0.778,0.817,120.0,10,free_trial,Direct,0.5,0.0,2023-09-04,2023-09-04,1,0.0,1,0.3506,2023-09
U000338,pop,0.845,0.702,0.674,120.0,10,monthly,Referral,4.26,9.99,2024-04-20,,9,89.91,0,0.0446,2024-04
U000339,pop,0.754,0.638,0.697,120.0,4,monthly,Organic Search,5.72,9.99,2024-01-18,2024-09-14,9,89.91,1,0.0788,2024-01
U000340,pop,0.847,0.569,0.786,120.0,8,annual,Paid Social,20.36,7.99,2024-03-24,,10,79.9,0,0.015,2024-03
U000341,pop,0.735,0.625,0.703,120.0,8,monthly,Referral,4.02,9.99,2023-06-27,2023-09-25,4,39.96,1,0.0525,2023-06
U000342,pop,0.794,0.57,0.687,120.0,13,annual,Paid Search,32.0,7.99,2023-05-03,,21,167.79,0,0.0127,2023-05
U000343,pop,0.773,0.661,0.688,120.0,14,monthly,Organic Search,6.68,9.99,2023-05-09,2023-08-07,4,39.96,1,0.0446,2023-05
U000344,pop,0.692,0.607,0.706,120.0,7,free_trial,Paid Social,20.58,0.0,2024-02-21,2024-02-21,1,0.0,1,0.4125,2024-02
U000345,pop,0.761,0.614,0.78,120.0,7,monthly,Paid Social,21.93,9.99,2024-03-26,,10,99.9,0,0.0525,2024-03
U000346,pop,0.773,0.634,0.814,120.0,12,monthly,Referral,4.27,9.99,2023-03-15,2023-04-14,2,19.98,1,0.0446,2023-03
U000347,pop,0.661,0.731,0.666,120.0,14,annual,Paid Search,17.53,7.99,2023-11-08,,14,111.86,0,0.0127,2023-11
U000348,pop,0.695,0.673,0.842,120.0,15,monthly,Organic Search,7.05,9.99,2023-04-25,2024-07-18,16,159.84,1,0.0446,2023-04
U000349,pop,0.815,0.758,0.708,120.0,11,annual,Organic Search,4.26,7.99,2023-06-03,,20,159.8,0,0.0127,2023-06
U000350,pop,0.791,0.625,0.732,120.0,12,annual,Organic Search,6.46,7.99,2023-10-05,2023-10-05,1,7.99,1,0.0127,2023-10
U000351,pop,0.757,0.719,0.733,120.0,14,free_trial,Paid Social,19.99,0.0,2023-12-05,2024-02-03,3,0.0,1,0.3506,2023-12
U000352,pop,0.711,0.594,0.807,120.0,10,annual,Paid Search,25.77,7.99,2024-05-09,,8,63.92,0,0.0127,2024-05
U000353,pop,0.799,0.793,0.738,120.0,16,monthly,Referral,6.18,9.99,2024-05-06,2024-09-03,5,49.95,1,0.0446,2024-05
U000354,pop,0.827,0.759,0.827,120.0,18,free_trial,Referral,4.19,0.0,2023-05-18,2023-06-17,2,0.0,1,0.3506,2023-05
U000355,pop,0.703,0.591,0.788,120.0,12,monthly,Referral,4.82,9.99,2023-09-17,2024-06-13,10,99.9,1,0.0446,2023-09
U000356,pop,0.817,0.654,0.803,120.0,8,annual,Direct,2.82,7.99,2024-02-24,,11,87.89,0,0.015,2024-02
U000357,pop,0.712,0.627,0.818,120.0,9,annual,Referral,5.71,7.99,2023-06-13,2024-02-08,9,71.91,1,0.015,2023-06
U000358,pop,0.653,0.573,0.715,120.0,11,monthly,Paid Social,14.92,9.99,2023-10-06,2024-04-03,7,69.93,1,0.0595,2023-10
U000359,pop,0.831,0.585,0.669,120.0,11,monthly,Organic Search,7.41,9.99,2024-02-07,,11,109.89,0,0.0446,2024-02
U000360,pop,0.682,0.722,0.676,120.0,11,annual,Paid Social,18.91,7.99,2024-03-20,,10,79.9,0,0.0127,2024-03
U000361,pop,0.78,0.635,0.744,120.0,16,annual,Paid Social,20.81,7.99,2023-05-21,,20,159.8,0,0.0127,2023-05
U000362,pop,0.81,0.663,0.784,120.0,10,annual,Paid Social,23.37,7.99,2023-01-18,,24,191.76,0,0.0127,2023-01
U000363,pop,0.825,0.59,0.741,120.0,13,monthly,Paid Search,13.35,9.99,2023-09-13,2023-12-12,4,39.96,1,0.0446,2023-09
U000364,pop,0.79,0.748,0.709,120.0,12,monthly,Paid Social,25.81,9.99,2024-05-05,2024-08-03,4,39.96,1,0.0446,2024-05
U000365,pop,0.713,0.793,0.689,120.0,10,free_trial,Paid Search,22.44,0.0,2023-04-20,2023-04-20,1,0.0,1,0.3506,2023-04
U000366,pop,0.695,0.647,0.733,120.0,15,monthly,Referral,4.97,9.99,2023-07-24,,18,179.82,0,0.0446,2023-07
U000367,pop,0.659,0.798,0.676,120.0,15,monthly,Paid Search,27.1,9.99,2023-01-01,2023-08-29,9,89.91,1,0.0446,2023-01
U000368,pop,0.713,0.708,0.671,120.0,13,free_trial,Paid Search,10.16,0.0,2024-04-15,2024-05-15,2,0.0,1,0.3506,2024-04
U000369,pop,0.674,0.677,0.767,120.0,10,monthly,Referral,3.0,9.99,2023-06-07,2024-12-28,20,199.8,1,0.0446,2023-06
U000370,pop,0.771,0.784,0.697,120.0,6,free_trial,Paid Social,16.67,0.0,2024-01-16,2024-01-16,1,0.0,1,0.4125,2024-01
U000371,pop,0.654,0.618,0.811,120.0,13,monthly,Organic Search,1.95,9.99,2023-03-02,2024-11-21,22,219.78,1,0.0446,2023-03
U000372,pop,0.74,0.709,0.694,120.0,14,monthly,Referral,3.8,9.99,2024-05-06,,8,79.92,0,0.0446,2024-05
U000373,pop,0.755,0.752,0.721,120.0,13,free_trial,Paid Search,20.6,0.0,2024-06-05,2024-07-05,2,0.0,1,0.3506,2024-06
U000374,pop,0.838,0.772,0.67,120.0,9,annual,Organic Search,5.02,7.99,2023-01-25,2024-03-20,15,119.85,1,0.015,2023-01
U000375,pop,0.814,0.602,0.698,120.0,5,monthly,Referral,4.25,9.99,2023-02-11,2023-11-08,10,99.9,1,0.0525,2023-02
U000376,pop,0.823,0.661,0.767,120.0,17,monthly,Organic Search,9.46,9.99,2023-11-28,,14,139.86,0,0.0446,2023-11
U000377,pop,0.698,0.593,0.756,120.0,10,free_trial,Referral,3.63,0.0,2024-01-28,2024-05-27,5,0.0,1,0.3506,2024-01
U000378,pop,0.773,0.723,0.731,120.0,17,monthly,Paid Social,20.02,9.99,2023-11-14,2023-12-14,2,19.98,1,0.0446,2023-11
U000379,pop,0.834,0.63,0.7,120.0,12,free_trial,Direct,1.45,0.0,2023-02-03,2023-06-03,5,0.0,1,0.3506,2023-02
U000380,pop,0.746,0.644,0.723,120.0,11,annual,Paid Search,24.55,7.99,2023-12-26,2024-09-21,10,79.9,1,0.0127,2023-12
U000381,pop,0.718,0.798,0.755,120.0,9,monthly,Paid Social,19.64,9.99,2023-07-29,,18,179.82,0,0.0525,2023-07
U000382,pop,0.653,0.689,0.726,120.0,12,monthly,Paid Social,14.93,9.99,2023-10-25,2024-08-20,11,109.89,1,0.0446,2023-10
U000383,pop,0.755,0.631,0.672,120.0,11,annual,Paid Social,22.74,7.99,2023-11-18,2024-08-14,10,79.9,1,0.0127,2023-11
U000384,pop,0.733,0.765,0.7,120.0,15,monthly,Paid Search,15.65,9.99,2023-06-25,2023-06-25,1,9.99,1,0.0446,2023-06
U000385,pop,0.769,0.701,0.746,120.0,16,annual,Organic Search,3.98,7.99,2023-07-03,,19,151.81,0,0.0127,2023-07
U000386,pop,0.779,0.557,0.816,120.0,15,annual,Paid Social,19.8,7.99,2023-09-14,,16,127.84,0,0.0127,2023-09
